date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version,pillar_primary,cluster_official,bucket_type,cycle,r_code,scoring_version
2026-09-10,NVDA,NVIDIA CORP.,37.68,,,74.6,,0.035790841440308,0.1084795806741973,,,,,,,,218.509994506836,USD,Technology,,,,,,,,S2 Gehirn,Semiconductors,pillar,,,
2026-09-10,NXP,NXP SEMICONDUCTORS NV,22.78,,,44.0,,-0.06222200231655,-0.0158023691348452,,,,,,,,13.8100004196167,USD,Financial Services,,,,,,,,S2 Gehirn,Asset Management,pillar,,,
2026-09-10,OGN,ORGANON + CO.,18.05,,,37.2,,-0.0140642150725298,0.3191101895818673,,,,,,,,13.654999732971191,USD,Healthcare,,,,,,,,S13 Gesundheit,Drug Manufacturers - General,pillar,,,
2026-09-10,ON,ON SEMICOND.,11.82,,,37.6,,-0.4282525777770434,-0.1124913911135273,,,,,,,,69.87000274658203,USD,Technology,,,,,,,,S2 Gehirn,Semiconductors,pillar,,,
2026-09-10,ORCL,ORACLE CORP,20.54,,,43.7,,-0.178621233320847,-0.0642101119520605,,,,,,,,156.33999633789062,USD,Technology,,,,,,,,S2 Gehirn,Software - Infrastructure,pillar,,,
2026-09-10,OXY,OCCIDENTAL PET.,18.96,,,60.7,,0.0746744190461696,0.1692567942683767,,,,,,,,61.31999969482422,USD,Energy,,,,,,,,S3 Energie,Oil & Gas E&P,pillar,,,
2026-09-10,PAAS.TO,PAN AMER. SILVER,26.65,,,51.3,,0.0774786345148002,-0.018334441998659,,,,,,,,70.98999786376953,CAD,Basic Materials,,,,,,,,S4 Fundament,Gold,pillar,,,
2026-09-10,PEP,PepsiCo,27.38,,,50.5,,-0.0685543575219709,-0.0596346787075312,,,,,,,,136.83999633789062,USD,Consumer Defensive,,,,,,,,S11 Konsum,Beverages - Non-Alcoholic,pillar,,,
2026-09-10,PFE,PFIZER INC.,25.93,,,45.5,,0.0382221613334363,0.0777612371463245,,,,,,,,27.4950008392334,USD,Healthcare,,,,,,,,S13 Gesundheit,Drug Manufacturers - General,pillar,,,
2026-09-10,PG,Procter & Gamble,26.73,,,56.0,,-0.0607786073879509,-0.0205797943623233,,,,,,,,142.8249969482422,USD,Consumer Defensive,,,,,,,,S11 Konsum,Household & Personal Products,pillar,,,
2026-09-10,PGY,Pagaya Technologies Ltd.,16.21,,,42.2,,0.2720692086820617,0.185772493135838,,,,,,,,20.520000457763672,USD,Technology,,,,,,,,S21 Finanzsystem,Software - Infrastructure,pillar,,,
2026-09-10,PKX,POSCO HOL.ADR,24.61,,,39.7,,-0.0215484111117134,0.0142665399067833,,,,,,,,61.71500015258789,USD,Basic Materials,,,,,,,,S4 Fundament,Steel,pillar,,,
2026-09-10,PL,Planet Labs PBC,11.13,,,35.7,,-0.5296173188826704,-0.367289124649537,,,,,,,,17.125,,Industrials,,,,,,,,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,,,
2026-09-10,PLTR,PALANTIR TECHN.,32.62,,,60.5,,0.2361863625794702,0.096501706307456,,,,,,,,166.0749969482422,USD,Technology,,,,,,,,S2 Gehirn,Software - Infrastructure,pillar,,,
2026-09-10,PM,PHILIP MORRIS INTERNATIONAL INC,27.32,,,50.2,,0.0212878937329168,0.0896890801265475,,,,,,,,188.6199951171875,USD,Consumer Defensive,,,,,,,,S11 Konsum,Tobacco,pillar,,,
2026-09-10,PPTA,Perpetua Resources,11.81,,,33.4,,-0.0064705706695893,-0.0977567845364595,,,,,,,,24.01000022888184,USD,Basic Materials,,,,,,,,S4 Fundament,Other Precious Metals & Mining,pillar,,,
2026-09-10,PYPL,PAYPAL HDGS,23.27,,,59.7,,0.2621649005011743,0.0505249746436511,,,,,,,,53.18999862670898,USD,Financial Services,,,,,,,,S21 Finanzsystem,Credit Services,pillar,,,
2026-09-10,QBTS,D-Wave Quantum Inc.,12.12,,,36.7,,-0.3248685363088313,-0.215741118429481,,,,,,,,16.815000534057617,,Technology,,,,,,,,Playground,Computer Hardware,playground,,,
2026-09-10,QS,QUANTUMSCAPE A,4.38,,,34.7,,-0.3074131354004085,-0.3384729218990523,,,,,,,,5.230000019073486,USD,Consumer Cyclical,,,,,,,,Playground,Auto Parts,playground,,,
2026-09-10,RACE,Ferrari N.V.,25.47,,,58.8,,0.0859999935935682,0.1244136075967821,,,,,,,,408.3200073242188,USD,Consumer Cyclical,,,,,,,,S12 Luxus & Marken,Auto Manufacturers,pillar,,,
2026-09-10,RCAT,Red Cat Holdings,11.15,,,39.2,,-0.3405381990375952,-0.2469734155929901,,,,,,,,8.289899826049805,USD,Industrials,,,,,,,,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,,,
2026-09-10,RGTI,"Rigetti Computing, Inc.",12.31,,,36.7,,-0.2930855778701279,-0.2053901784480033,,,,,,,,15.218799591064451,,Technology,,,,,,,,Playground,Computer Hardware,playground,,,
2026-09-10,RHM.DE,Rheinmetall AG,28.83,,,47.4,,-0.1976731891295539,-0.2630482818279646,,,,,,,,1016.4000244140624,EUR,Industrials,,,,,,,,S20 Sicherheit & Verteidigung,Aerospace & Defense,pillar,,,
