date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version
2026-02-11,KEP,KOREA ELECTRIC POWER CORP,106.61,,,,,0.335024,0.440758,,0.031709,0.15587,19.12,5.6,8.47,279.916,20.9,USD,Energie ⚡,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ON,ON SEMICONDUCTOR CORP,55.8,,,,,0.37417,0.296092,,0.037033,0.426803,1.5,-11.2,2.02,39.064,67.38,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,INCY,INCYTE CORP,0.0,,,35.8,LOW,-0.090524,0.177795,,0.022389,0.258468,30.39,20.0,24.7,0.887,100.05,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PKX,POSCO HOLDINGS INC,64.27,,,,,0.196214,0.218336,,0.026449,0.255735,0.81,-5.4,0.95,45.676,63.73,USD,Mining ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SNN,SMITH & NEPHEW PLC,0.0,,,22.6,LOW,0.030131,0.07499,,0.019046,0.16887,9.14,4.7,8.26,62.392,35.38,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,UEC,URANIUM ENERGY CORP,0.0,,,19.0,LOW,0.304775,0.484112,,0.048179,0.433428,-7.29,0.0,-156.46,0.147,16.34,USD,Mining ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,QS,QUANTUMSCAPE CORP,0.0,,,18.4,LOW,-0.496664,-0.094145,,0.065152,0.579176,-38.65,0.0,0.0,6.004,8.94,USD,Industrie/Auto 🚗,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,FLNC,FLUENCE ENERGY INC,0.0,,,23.0,LOW,-0.12115,0.43567,,0.069937,0.509511,-14.46,154.4,-2.04,82.778,18.99,USD,Energie ⚡,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CSTM,CONSTELLIUM SE,0.0,,,27.7,LOW,0.521969,0.572692,,0.032369,0.372453,12.18,20.2,1.42,247.045,24.64,USD,Mining ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,NRDS,NERDWALLET INC,0.0,,,20.0,LOW,-0.281637,-0.119196,,0.036542,0.44206,20.23,12.4,9.22,3.554,10.27,USD,Finanzen 🏦,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,LGO,LARGO INC,67.3,,,,,0.506715,0.250279,,0.057285,0.646825,-38.41,11.2,-57.33,77.781,1.68,USD,Mining ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,KO,Coca-Cola,0.0,,,38.5,LOW,0.061809,0.106065,,0.010739,0.098185,42.44,5.1,27.34,144.771,76.81,USD,Konsum 🥤,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,JNJ,Johnson & Johnson,0.0,,,38.9,LOW,0.251078,0.316161,,0.012017,0.127251,35.56,9.1,28.46,57.766,238.35,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PG,Procter & Gamble,0.0,,,38.7,LOW,0.055439,0.048783,,0.011912,0.20102,31.56,1.5,19.3,68.719,159.08,USD,Konsum 🧼,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ABT,Abbott Laboratories,0.0,,,27.7,LOW,-0.141496,-0.118345,,0.014687,0.229497,13.16,4.4,14.72,25.31,112.28,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PEP,PepsiCo,0.0,,,33.5,LOW,0.144886,0.187606,,0.014396,0.17792,42.85,5.6,8.77,258.081,166.97,USD,Konsum 🥨,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,HMY,Harmony Gold Mining Company,0.0,,,32.7,LOW,0.261411,0.244495,,0.04031,0.306393,32.52,22.7,19.46,4.925,21.28,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,RHM.DE,Rheinmetall AG,103.81,,,,,-0.080823,-0.061458,,0.032788,0.274327,22.42,13.3,7.64,47.166,1629.0,EUR,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,STLA,Stellantis N.V.,0.0,,,17.8,LOW,-0.304101,-0.257712,,0.036561,0.442498,-3.06,-12.7,-1.64,55.559,7.48,USD,Konsum 🥨,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,SMX,SMX (Security Matters) Public,0.0,,,16.4,LOW,8.418371,-0.887642,,0.386803,0.999071,-210.65,0.0,0.0,50.074,16.07,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,DVLT,Datavault AI Inc.,0.0,,,21.6,LOW,-0.5967,-0.285921,,0.130132,0.847953,-165.72,147.8,0.0,29.069,0.74,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,PGY,Pagaya Technologies Ltd.,0.0,,,21.4,LOW,-0.47506,-0.451185,,0.056866,0.687743,-36.31,36.1,-15.32,141.786,13.68,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,MELI,MercadoLibre Inc.,0.0,,,38.1,LOW,-0.074065,-0.11181,,0.024471,0.273137,40.65,39.5,7.93,159.296,2025.32,USD,Konsum 🥨,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US88160R1014,Tesla,0.0,,,50.0,MED,-0.044604,0.109739,,0.039025,0.384679,4.93,-3.1,4.0,17.763,425.21,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US14154A1025,Cardinal Infrastructure,0.0,,,50.0,MED,,,,0.045983,0.256998,0.0,60.2,6.11,230.784,25.5,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US75644T1007,Red Cat Holdings,0.0,,,50.0,MED,0.325344,0.346532,,0.074002,0.60078,0.0,646.4,0.0,8.852,12.62,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US81764X1037,ServiceTitan,0.0,,,50.0,MED,-0.348522,-0.377743,,0.031055,0.526243,-16.86,25.0,-23.91,10.505,64.66,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US0381692070,Applied Digital,0.0,,,50.0,MED,0.17492,0.822821,,0.081848,0.676995,-7.9,250.1,-47.35,125.912,37.47,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US60741F1049,Mobileye Global,0.0,,,50.0,MED,-0.289129,-0.316165,,0.035916,0.559748,-3.27,-9.0,-20.7,0.564,9.4,USD,Tech 💻,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US3493811034,Figure Technology Solutions,0.0,,,50.0,MED,0.028614,,,0.066182,0.47409,0.0,54.8,32.46,68.77,38.87,USD,Finanzen 🏦,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US3795772082,Globus Medical,0.0,,,50.0,MED,0.023006,0.286716,,0.033843,0.388306,10.01,22.9,15.3,2.731,88.72,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,US88023B1035,Tempus AI,0.0,,,50.0,MED,-0.253686,-0.20283,,0.052949,0.583743,-72.61,84.7,-18.45,263.048,55.88,USD,Pharma 🧪,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,CA7142661031,Perpetua Resources,0.0,,,50.0,MED,0.293078,0.440448,,0.052894,0.331391,-14.54,0.0,0.0,0.009,29.58,USD,Edelmetalle ⛏️,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,AAPL,Apple Inc.,0.0,,,40.3,LOW,-0.01322,0.146175,,0.02006,0.302226,152.02,15.7,27.04,102.63,273.68,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,BTC-USD,Bitcoin,0.0,,,38.3,LOW,-0.00092,-0.337915,,0.024135,0.497388,0.0,0.0,0.0,100.0,67408.34,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ETH-USD,Ethereum,0.0,,,28.0,LOW,-0.134093,-0.450441,,0.040945,0.622945,0.0,0.0,0.0,100.0,1972.94,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
2026-02-11,ADA-USD,Cardano,0.0,,,21.5,LOW,-0.178667,-0.567656,,0.05861,0.783192,0.0,0.0,0.0,100.0,0.26,USD,,bull,bear,0.074840894397423,-0.3370805524066197,20260211_064808,dc6a956d0dce171598da6b4aa8785427,git-bb46a41
