row_index,date,symbol,name,status,detail,mapped_yahoo,metric,value,method
,,CRYPTO:ADA,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:BTC,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:DOGE,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:ETH,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:SOL,,yahoo_fetch_failed,No usable daily history returned,,,,
,,CRYPTO:XRP,,yahoo_fetch_failed,No usable daily history returned,,,,
,,DV.V,,yahoo_fetch_failed,No usable daily history returned,,,,
,,SLVR.V,,yahoo_fetch_failed,No usable daily history returned,,,,
1341,2026-03-10,KO,,filled,,KO,volatility,0.010596824599014865,vol_1y
1341,2026-03-10,KO,,filled,,KO,drawdown,0.09818503430393366,dd_calendar_1y
1342,2026-03-10,LC0A.MU,,filled,,LC0A.MU,volatility,0.03089153167997464,vol_1y
1342,2026-03-10,LC0A.MU,,filled,,LC0A.MU,drawdown,0.30857140677315853,dd_calendar_1y
1343,2026-03-10,LGO,,filled,,LGO,volatility,0.0588984304514541,vol_1y
1343,2026-03-10,LGO,,filled,,LGO,drawdown,0.6468253998289063,dd_calendar_1y
1344,2026-03-10,LRCX,,filled,,LRCX,volatility,0.032901172779181094,vol_1y
1344,2026-03-10,LRCX,,filled,,LRCX,drawdown,0.24907861021092426,dd_calendar_1y
1345,2026-03-10,LUMN,,filled,,LUMN,volatility,0.05146236522768929,vol_1y
1345,2026-03-10,LUMN,,filled,,LUMN,drawdown,0.47337277605647043,dd_calendar_1y
1346,2026-03-10,MA,,filled,,MA,volatility,0.015037710524044665,vol_1y
1346,2026-03-10,MA,,filled,,MA,drawdown,0.16950897233728857,dd_calendar_1y
1347,2026-03-10,MBLY,,filled,,MBLY,volatility,0.034682419600400576,vol_1y
1347,2026-03-10,MBLY,,filled,,MBLY,drawdown,0.5859538717527963,dd_calendar_1y
1348,2026-03-10,MC.PA,,filled,,MC.PA,volatility,0.020250159980438765,vol_1y
1348,2026-03-10,MC.PA,,filled,,MC.PA,drawdown,0.2952417720589058,dd_calendar_1y
1349,2026-03-10,MELI,,filled,,MELI,volatility,0.024687807740943098,vol_1y
1349,2026-03-10,MELI,,filled,,MELI,drawdown,0.3442032397023267,dd_calendar_1y
1350,2026-03-10,META,,filled,,META,volatility,0.024599691195481343,vol_1y
1350,2026-03-10,META,,filled,,META,drawdown,0.25373705263033874,dd_calendar_1y
1351,2026-03-10,MGMA.V,,filled,,MGMA.V,volatility,0.08742794627780051,vol_1y
1351,2026-03-10,MGMA.V,,filled,,MGMA.V,drawdown,0.6530612275929115,dd_calendar_1y
1352,2026-03-10,MNSO,,filled,,MNSO,volatility,0.03230410079836439,vol_1y
1352,2026-03-10,MNSO,,filled,,MNSO,drawdown,0.37551635393702987,dd_calendar_1y
1353,2026-03-10,MSFT,,filled,,MSFT,volatility,0.016534388228680492,vol_1y
1353,2026-03-10,MSFT,,filled,,MSFT,drawdown,0.2877879592652709,dd_calendar_1y
1354,2026-03-10,MU,,filled,,MU,volatility,0.04026929338122109,vol_1y
1354,2026-03-10,MU,,filled,,MU,drawdown,0.37150357298893755,dd_calendar_1y
1355,2026-03-10,NDA.DE,,filled,,NDA.DE,volatility,0.02045333820545612,vol_1y
1355,2026-03-10,NDA.DE,,filled,,NDA.DE,drawdown,0.21657199790188986,dd_calendar_1y
1356,2026-03-10,NEE,,filled,,NEE,volatility,0.016397284690705616,vol_1y
1356,2026-03-10,NEE,,filled,,NEE,drawdown,0.1582196595938472,dd_calendar_1y
1357,2026-03-10,NEM.AX,,filled,,NEM.AX,volatility,0.026595240270734823,vol_1y
1357,2026-03-10,NEM.AX,,filled,,NEM.AX,drawdown,0.211923254152101,dd_calendar_1y
1358,2026-03-10,NESN.SW,,filled,,NESN.SW,volatility,0.012749785577102766,vol_1y
1358,2026-03-10,NESN.SW,,filled,,NESN.SW,drawdown,0.19963921664251094,dd_calendar_1y
1359,2026-03-10,NFLX,,filled,,NFLX,volatility,0.022072562571371093,vol_1y
1359,2026-03-10,NFLX,,filled,,NFLX,drawdown,0.4335127747768319,dd_calendar_1y
1360,2026-03-10,NKE,,filled,,NKE,volatility,0.026233431329066425,vol_1y
1360,2026-03-10,NKE,,filled,,NKE,drawdown,0.3027487360753265,dd_calendar_1y
1361,2026-03-10,NOVO-B.CO,,filled,,NOVO-B.CO,volatility,0.03528035237126708,vol_1y
1361,2026-03-10,NOVO-B.CO,,filled,,NOVO-B.CO,drawdown,0.5667381401815148,dd_calendar_1y
1362,2026-03-10,NRDS,,filled,,NRDS,volatility,0.03544188304391974,vol_1y
1362,2026-03-10,NRDS,,filled,,NRDS,drawdown,0.42435656618822903,dd_calendar_1y
1363,2026-03-10,NVDA,,filled,,NVDA,volatility,0.02656620798867118,vol_1y
1363,2026-03-10,NVDA,,filled,,NVDA,drawdown,0.22487058234236967,dd_calendar_1y
1364,2026-03-10,NXP,,filled,,NXP,volatility,0.004367615184981153,vol_1y
1364,2026-03-10,NXP,,filled,,NXP,drawdown,0.05777291285372377,dd_calendar_1y
1365,2026-03-10,OGN,,filled,,OGN,volatility,0.03920627649669179,vol_1y
1365,2026-03-10,OGN,,filled,,OGN,drawdown,0.5966969453960275,dd_calendar_1y
1366,2026-03-10,ON,,filled,,ON,volatility,0.0365552692050615,vol_1y
1366,2026-03-10,ON,,filled,,ON,drawdown,0.30056916485354424,dd_calendar_1y
1367,2026-03-10,ORCL,,filled,,ORCL,volatility,0.038478368488442924,vol_1y
1367,2026-03-10,ORCL,,filled,,ORCL,drawdown,0.5824985722645646,dd_calendar_1y
1368,2026-03-10,OXY,,filled,,OXY,volatility,0.02405414500979722,vol_1y
1368,2026-03-10,OXY,,filled,,OXY,drawdown,0.2741708323885549,dd_calendar_1y
1369,2026-03-10,PAAS.TO,,filled,,PAAS.TO,volatility,0.03406162729446935,vol_1y
1369,2026-03-10,PAAS.TO,,filled,,PAAS.TO,drawdown,0.20795939767802907,dd_calendar_1y
1370,2026-03-10,PEP,,filled,,PEP,volatility,0.014271525142200423,vol_1y
1370,2026-03-10,PEP,,filled,,PEP,drawdown,0.17791984375301473,dd_calendar_1y
1371,2026-03-10,PFE,,filled,,PFE,volatility,0.01672444026967315,vol_1y
1371,2026-03-10,PFE,,filled,,PFE,drawdown,0.18956452658014056,dd_calendar_1y
1372,2026-03-10,PG,,filled,,PG,volatility,0.011939641925894773,vol_1y
1372,2026-03-10,PG,,filled,,PG,drawdown,0.20101954364574204,dd_calendar_1y
1373,2026-03-10,PGY,,filled,,PGY,volatility,0.053860740058189485,vol_1y
1373,2026-03-10,PGY,,filled,,PGY,drawdown,0.757133074416896,dd_calendar_1y
1374,2026-03-10,PKX,,filled,,PKX,volatility,0.02569441833687396,vol_1y
1374,2026-03-10,PKX,,filled,,PKX,drawdown,0.25573480196403753,dd_calendar_1y
1375,2026-03-10,PL,,filled,,PL,volatility,0.06455274111274271,vol_1y
1375,2026-03-10,PL,,filled,,PL,drawdown,0.31481483321130943,dd_calendar_1y
1376,2026-03-10,PLTR,,filled,,PLTR,volatility,0.03694276446660692,vol_1y
1376,2026-03-10,PLTR,,filled,,PLTR,drawdown,0.378125297361536,dd_calendar_1y
1377,2026-03-10,PM,,filled,,PM,volatility,0.015876866192491863,vol_1y
1377,2026-03-10,PM,,filled,,PM,drawdown,0.2063634457729916,dd_calendar_1y
1378,2026-03-10,PPTA,,filled,,PPTA,volatility,0.05075077385106541,vol_1y
1378,2026-03-10,PPTA,,filled,,PPTA,drawdown,0.3172136393978049,dd_calendar_1y
1379,2026-03-10,PYPL,,filled,,PYPL,volatility,0.02598911757922498,vol_1y
1379,2026-03-10,PYPL,,filled,,PYPL,drawdown,0.499228503047376,dd_calendar_1y
1380,2026-03-10,QBTS,,filled,,QBTS,volatility,0.08172948380023859,vol_1y
1380,2026-03-10,QBTS,,filled,,QBTS,drawdown,0.6156766513260972,dd_calendar_1y
1381,2026-03-10,QS,,filled,,QS,volatility,0.06521309784555049,vol_1y
1381,2026-03-10,QS,,filled,,QS,drawdown,0.645336237936977,dd_calendar_1y
1382,2026-03-10,RACE,,filled,,RACE,volatility,0.02137657898400225,vol_1y
1382,2026-03-10,RACE,,filled,,RACE,drawdown,0.36188550110782947,dd_calendar_1y
1383,2026-03-10,RCAT,,filled,,RCAT,volatility,0.07413400685697556,vol_1y
1383,2026-03-10,RCAT,,filled,,RCAT,drawdown,0.6007802457218128,dd_calendar_1y
1384,2026-03-10,RGTI,,filled,,RGTI,volatility,0.07196121975623881,vol_1y
1384,2026-03-10,RGTI,,filled,,RGTI,drawdown,0.7342030468421666,dd_calendar_1y
1385,2026-03-10,RHM.DE,,filled,,RHM.DE,volatility,0.028924995646682997,vol_1y
1385,2026-03-10,RHM.DE,,filled,,RHM.DE,drawdown,0.27432738017293035,dd_calendar_1y
1386,2026-03-10,RI.PA,,filled,,RI.PA,volatility,0.017961437739469746,vol_1y
1386,2026-03-10,RI.PA,,filled,,RI.PA,drawdown,0.28034265025910154,dd_calendar_1y
1387,2026-03-10,RIGD.IL,,filled,,RIGD.IL,volatility,0.014272776145418211,vol_1y
1387,2026-03-10,RIGD.IL,,filled,,RIGD.IL,drawdown,0.1816126043391192,dd_calendar_1y
1388,2026-03-10,RKLB,,filled,,RKLB,volatility,0.05254947895487872,vol_1y
1388,2026-03-10,RKLB,,filled,,RKLB,drawdown,0.43005628041721455,dd_calendar_1y
1389,2026-03-10,ROK,,filled,,ROK,volatility,0.02036400882158685,vol_1y
1389,2026-03-10,ROK,,filled,,ROK,drawdown,0.19747116791373753,dd_calendar_1y
1390,2026-03-10,SAP.DE,,filled,,SAP.DE,volatility,0.022036961454524384,vol_1y
1390,2026-03-10,SAP.DE,,filled,,SAP.DE,drawdown,0.39555721903902796,dd_calendar_1y
1391,2026-03-10,SGM.AX,,filled,,SGM.AX,volatility,0.020393891120220213,vol_1y
1391,2026-03-10,SGM.AX,,filled,,SGM.AX,drawdown,0.20279120404544215,dd_calendar_1y
1393,2026-03-10,SMX,,filled,,SMX,volatility,0.386937977835898,vol_1y
1393,2026-03-10,SMX,,filled,,SMX,drawdown,0.998688952613358,dd_calendar_1y
1394,2026-03-10,SN.L,,filled,,SN.L,volatility,0.018246345223376176,vol_1y
1394,2026-03-10,SN.L,,filled,,SN.L,drawdown,0.19246743743366446,dd_calendar_1y
1395,2026-03-10,SNN,,filled,,SNN,volatility,0.018853329128806207,vol_1y
1395,2026-03-10,SNN,,filled,,SNN,drawdown,0.16887000070223646,dd_calendar_1y
1396,2026-03-10,SNOW,,filled,,SNOW,volatility,0.03227651177459527,vol_1y
1396,2026-03-10,SNOW,,filled,,SNOW,drawdown,0.4345457226281102,dd_calendar_1y
1397,2026-03-10,SOLB.BR,,filled,,SOLB.BR,volatility,0.01706679299914966,vol_1y
1397,2026-03-10,SOLB.BR,,filled,,SOLB.BR,drawdown,0.2433092184458875,dd_calendar_1y
1398,2026-03-10,SPOT,,filled,,SPOT,volatility,0.029102809637145993,vol_1y
1398,2026-03-10,SPOT,,filled,,SPOT,drawdown,0.4680371349237977,dd_calendar_1y
1399,2026-03-10,STLA,,filled,,STLA,volatility,0.036055817195000305,vol_1y
1399,2026-03-10,STLA,,filled,,STLA,drawdown,0.43069305606275243,dd_calendar_1y
1400,2026-03-10,SU.PA,,filled,,SU.PA,volatility,0.019760760233064282,vol_1y
1400,2026-03-10,SU.PA,,filled,,SU.PA,drawdown,0.22765473491494637,dd_calendar_1y
1401,2026-03-10,SYK,,filled,,SYK,volatility,0.013827139101883797,vol_1y
1401,2026-03-10,SYK,,filled,,SYK,drawdown,0.1330462250148038,dd_calendar_1y
1402,2026-03-10,SYM,,filled,,SYM,volatility,0.05890255250868576,vol_1y
1402,2026-03-10,SYM,,filled,,SYM,drawdown,0.44318443400818663,dd_calendar_1y
1403,2026-03-10,TEM,,filled,,TEM,volatility,0.049241920108407826,vol_1y
1403,2026-03-10,TEM,,filled,,TEM,drawdown,0.5081840311932506,dd_calendar_1y
1404,2026-03-10,TER,,filled,,TER,volatility,0.03984732254828202,vol_1y
1404,2026-03-10,TER,,filled,,TER,drawdown,0.35257695922082644,dd_calendar_1y
1405,2026-03-10,TME,,filled,,TME,volatility,0.028809392659146837,vol_1y
1405,2026-03-10,TME,,filled,,TME,drawdown,0.4889985089876808,dd_calendar_1y
1406,2026-03-10,TOM.OL,,filled,,TOM.OL,volatility,0.024069164324913548,vol_1y
1406,2026-03-10,TOM.OL,,filled,,TOM.OL,drawdown,0.33589137457893037,dd_calendar_1y
1407,2026-03-10,TSLA,,filled,,TSLA,volatility,0.036604462097536906,vol_1y
1407,2026-03-10,TSLA,,filled,,TSLA,drawdown,0.23002710719979258,dd_calendar_1y
1408,2026-03-10,TSMN.MX,,filled,,TSMN.MX,volatility,0.022878985398663655,vol_1y
1408,2026-03-10,TSMN.MX,,filled,,TSMN.MX,drawdown,0.2034244511488229,dd_calendar_1y
1409,2026-03-10,TTAN,,filled,,TTAN,volatility,0.03271978318139122,vol_1y
1409,2026-03-10,TTAN,,filled,,TTAN,drawdown,0.5304939014379142,dd_calendar_1y
1410,2026-03-10,TTK.DE,,filled,,TTK.DE,volatility,0.021223442598923645,vol_1y
1410,2026-03-10,TTK.DE,,filled,,TTK.DE,drawdown,0.6575072772873733,dd_calendar_1y
1411,2026-03-10,UAA,,filled,,UAA,volatility,0.0361656480003234,vol_1y
1411,2026-03-10,UAA,,filled,,UAA,drawdown,0.4349593480175915,dd_calendar_1y
1412,2026-03-10,UEC,,filled,,UEC,volatility,0.04764793356640999,vol_1y
1412,2026-03-10,UEC,,filled,,UEC,drawdown,0.3579940070990495,dd_calendar_1y
1413,2026-03-10,UMI.BR,,filled,,UMI.BR,volatility,0.02861361736214207,vol_1y
1413,2026-03-10,UMI.BR,,filled,,UMI.BR,drawdown,0.2679803009997853,dd_calendar_1y
1414,2026-03-10,UNH,,filled,,UNH,volatility,0.03204898526028186,vol_1y
1414,2026-03-10,UNH,,filled,,UNH,drawdown,0.6005506367598237,dd_calendar_1y
1415,2026-03-10,V,,filled,,V,volatility,0.015004006955124376,vol_1y
1415,2026-03-10,V,,filled,,V,drawdown,0.17413953202719668,dd_calendar_1y
1416,2026-03-10,VALE,,filled,,VALE,volatility,0.01997627884326033,vol_1y
1416,2026-03-10,VALE,,filled,,VALE,drawdown,0.18940126554525827,dd_calendar_1y
1417,2026-03-10,VOW3.DE,,filled,,VOW3.DE,volatility,0.017598757579159432,vol_1y
1417,2026-03-10,VOW3.DE,,filled,,VOW3.DE,drawdown,0.23885609933372665,dd_calendar_1y
1418,2026-03-10,VZLA.TO,,filled,,VZLA.TO,volatility,0.041771320791571254,vol_1y
1418,2026-03-10,VZLA.TO,,filled,,VZLA.TO,drawdown,0.4686825102931941,dd_calendar_1y
1419,2026-03-10,WPM.TO,,filled,,WPM.TO,volatility,0.025269143467636118,vol_1y
1419,2026-03-10,WPM.TO,,filled,,WPM.TO,drawdown,0.17106826547390064,dd_calendar_1y
1420,2026-03-10,XOM,,filled,,XOM,volatility,0.015549017000820833,vol_1y
1420,2026-03-10,XOM,,filled,,XOM,drawdown,0.16053438194823189,dd_calendar_1y
1421,2026-03-10,XSDG.F,,filled,,XSDG.F,volatility,0.041060344988466335,vol_1y
1421,2026-03-10,XSDG.F,,filled,,XSDG.F,drawdown,0.3035714285714286,dd_calendar_1y
1422,2026-03-10,XYZ,,filled,,XYZ,volatility,0.033971044828353315,vol_1y
1422,2026-03-10,XYZ,,filled,,XYZ,drawdown,0.39477253380364496,dd_calendar_1y
1423,2026-03-10,YASKY,,filled,,YASKY,volatility,0.0322758569859805,vol_1y
1423,2026-03-10,YASKY,,filled,,YASKY,drawdown,0.34552884691604036,dd_calendar_1y
1424,2026-03-10,YCA.L,,filled,,YCA.L,volatility,0.023689568912653572,vol_1y
1424,2026-03-10,YCA.L,,filled,,YCA.L,drawdown,0.17273897353021994,dd_calendar_1y
1425,2026-03-10,ZETA,,filled,,ZETA,volatility,0.04560264210865663,vol_1y
1425,2026-03-10,ZETA,,filled,,ZETA,drawdown,0.38606558293304416,dd_calendar_1y
1426,2026-03-11,000660.KS,,filled,,000660.KS,volatility,0.03828955271357339,vol_1y
1426,2026-03-11,000660.KS,,filled,,000660.KS,drawdown,0.2393083945791742,dd_calendar_1y
1427,2026-03-11,005930.KS,,filled,,005930.KS,volatility,0.02883798073479586,vol_1y
1427,2026-03-11,005930.KS,,filled,,005930.KS,drawdown,0.21009180143234274,dd_calendar_1y
1428,2026-03-11,0700.HK,,filled,,0700.HK,volatility,0.018106601546763825,vol_1y
1428,2026-03-11,0700.HK,,filled,,0700.HK,drawdown,0.259040565889335,dd_calendar_1y
1429,2026-03-11,0857.HK,,filled,,0857.HK,volatility,0.018813445039837805,vol_1y
1429,2026-03-11,0857.HK,,filled,,0857.HK,drawdown,0.1900311221337504,dd_calendar_1y
1430,2026-03-11,1810.HK,,filled,,1810.HK,volatility,0.02774850242844468,vol_1y
1430,2026-03-11,1810.HK,,filled,,1810.HK,drawdown,0.47497923320718305,dd_calendar_1y
1431,2026-03-11,2899.HK,,filled,,2899.HK,volatility,0.03000531220296798,vol_1y
1431,2026-03-11,2899.HK,,filled,,2899.HK,drawdown,0.2265371820253158,dd_calendar_1y
1432,2026-03-11,3750.HK,,filled,,3750.HK,volatility,0.026623001651763723,vol_1y
1432,2026-03-11,3750.HK,,filled,,3750.HK,drawdown,0.23832928844874735,dd_calendar_1y
1433,2026-03-11,6503.T,,filled,,6503.T,volatility,0.024325504395515122,vol_1y
1433,2026-03-11,6503.T,,filled,,6503.T,drawdown,0.24084525790677958,dd_calendar_1y
1434,2026-03-11,6861.T,,filled,,6861.T,volatility,0.02142190384390188,vol_1y
1434,2026-03-11,6861.T,,filled,,6861.T,drawdown,0.18273021499552444,dd_calendar_1y
1435,2026-03-11,8035.T,,filled,,8035.T,volatility,0.03132837326845242,vol_1y
1435,2026-03-11,8035.T,,filled,,8035.T,drawdown,0.2881870225305293,dd_calendar_1y
1436,2026-03-11,9880.HK,,filled,,9880.HK,volatility,0.04055904173961783,vol_1y
1436,2026-03-11,9880.HK,,filled,,9880.HK,drawdown,0.418499984741211,dd_calendar_1y
1437,2026-03-11,9888.HK,,filled,,9888.HK,volatility,0.030767726035985585,vol_1y
1437,2026-03-11,9888.HK,,filled,,9888.HK,drawdown,0.28348909657320875,dd_calendar_1y
1438,2026-03-11,9988.HK,,filled,,9988.HK,volatility,0.0307951361459278,vol_1y
1438,2026-03-11,9988.HK,,filled,,9988.HK,drawdown,0.31766611645327847,dd_calendar_1y
1439,2026-03-11,AAGFF,,filled,,AAGFF,volatility,0.0577822551146584,vol_1y
1439,2026-03-11,AAGFF,,filled,,AAGFF,drawdown,0.4049159027042465,dd_calendar_1y
1440,2026-03-11,AAPL,,filled,,AAPL,volatility,0.02006900831250939,vol_1y
1440,2026-03-11,AAPL,,filled,,AAPL,drawdown,0.2298896068861912,dd_calendar_1y
1441,2026-03-11,ABBN.SW,,filled,,ABBN.SW,volatility,0.01735737371687124,vol_1y
1441,2026-03-11,ABBN.SW,,filled,,ABBN.SW,drawdown,0.21724620541396245,dd_calendar_1y
1442,2026-03-11,ABT,,filled,,ABT,volatility,0.014715326100057663,vol_1y
1442,2026-03-11,ABT,,filled,,ABT,drawdown,0.22116359885709103,dd_calendar_1y
1443,2026-03-11,ABX.TO,,filled,,ABX.TO,volatility,0.02621811540087682,vol_1y
1443,2026-03-11,ABX.TO,,filled,,ABX.TO,drawdown,0.16323412072907273,dd_calendar_1y
1444,2026-03-11,ACB.TO,,filled,,ACB.TO,volatility,0.043278318951471356,vol_1y
1444,2026-03-11,ACB.TO,,filled,,ACB.TO,drawdown,0.47806003919535434,dd_calendar_1y
1445,2026-03-11,AEM,,filled,,AEM,volatility,0.026409345562205692,vol_1y
1445,2026-03-11,AEM,,filled,,AEM,drawdown,0.1635941576555482,dd_calendar_1y
1446,2026-03-11,AG.TO,,filled,,AG.TO,volatility,0.044945543264533455,vol_1y
1446,2026-03-11,AG.TO,,filled,,AG.TO,drawdown,0.30129991786311316,dd_calendar_1y
1447,2026-03-11,AGI.TO,,filled,,AGI.TO,volatility,0.02994259628060923,vol_1y
1447,2026-03-11,AGI.TO,,filled,,AGI.TO,drawdown,0.21016377127638886,dd_calendar_1y
1448,2026-03-11,ALB,,filled,,ALB,volatility,0.040546398052797764,vol_1y
1448,2026-03-11,ALB,,filled,,ALB,drawdown,0.3614290456632099,dd_calendar_1y
1449,2026-03-11,ALV.DE,,filled,,ALV.DE,volatility,0.013266962250303918,vol_1y
1449,2026-03-11,ALV.DE,,filled,,ALV.DE,drawdown,0.12350398048430755,dd_calendar_1y
1450,2026-03-11,AMAT,,filled,,AMAT,volatility,0.030157359532323257,vol_1y
1450,2026-03-11,AMAT,,filled,,AMAT,drawdown,0.2137196278451945,dd_calendar_1y
1451,2026-03-11,AMKR,,filled,,AMKR,volatility,0.040401000293258084,vol_1y
1451,2026-03-11,AMKR,,filled,,AMKR,drawdown,0.25921308992169034,dd_calendar_1y
1452,2026-03-11,AMZN,,filled,,AMZN,volatility,0.022028916757674877,vol_1y
1452,2026-03-11,AMZN,,filled,,AMZN,drawdown,0.2173622311569574,dd_calendar_1y
1453,2026-03-11,APLD,,filled,,APLD,volatility,0.07969360312176532,vol_1y
1453,2026-03-11,APLD,,filled,,APLD,drawdown,0.5694618077893829,dd_calendar_1y
1454,2026-03-11,ASM.TO,,filled,,ASM.TO,volatility,0.052611157269616786,vol_1y
1454,2026-03-11,ASM.TO,,filled,,ASM.TO,drawdown,0.3621444524381038,dd_calendar_1y
1455,2026-03-11,ASML,,filled,,ASML,volatility,0.025800291210089914,vol_1y
1455,2026-03-11,ASML,,filled,,ASML,drawdown,0.1898735858612014,dd_calendar_1y
1456,2026-03-11,ASTS,,filled,,ASTS,volatility,0.06273674653751177,vol_1y
1456,2026-03-11,ASTS,,filled,,ASTS,drawdown,0.4701640770258677,dd_calendar_1y
1457,2026-03-11,ASX,,filled,,ASX,volatility,0.02674795452797915,vol_1y
1457,2026-03-11,ASX,,filled,,ASX,drawdown,0.2489878409613705,dd_calendar_1y
1458,2026-03-11,AUTO.OL,,filled,,AUTO.OL,volatility,0.04451310581995278,vol_1y
1458,2026-03-11,AUTO.OL,,filled,,AUTO.OL,drawdown,0.5818345194943639,dd_calendar_1y
1459,2026-03-11,BAYN.DE,,filled,,BAYN.DE,volatility,0.02595462080130112,vol_1y
1459,2026-03-11,BAYN.DE,,filled,,BAYN.DE,drawdown,0.2620906785863757,dd_calendar_1y
1460,2026-03-11,BIDU,,filled,,BIDU,volatility,0.03042148502030869,vol_1y
1460,2026-03-11,BIDU,,filled,,BIDU,drawdown,0.27436624904667783,dd_calendar_1y
1461,2026-03-11,BLK,,filled,,BLK,volatility,0.018101430308296265,vol_1y
1461,2026-03-11,BLK,,filled,,BLK,drawdown,0.20079089837558228,dd_calendar_1y
1462,2026-03-11,BTO.TO,,filled,,BTO.TO,volatility,0.03255416820493565,vol_1y
1462,2026-03-11,BTO.TO,,filled,,BTO.TO,drawdown,0.3557691276494651,dd_calendar_1y
1463,2026-03-11,CCJ,,filled,,CCJ,volatility,0.03388037677873424,vol_1y
1463,2026-03-11,CCJ,,filled,,CCJ,drawdown,0.25694508746340994,dd_calendar_1y
1464,2026-03-11,CDNL,,filled,,CDNL,volatility,0.0571582976474269,vol_1y
1464,2026-03-11,CDNL,,filled,,CDNL,drawdown,0.2569982809417143,dd_calendar_1y
1465,2026-03-11,CGNX,,filled,,CGNX,volatility,0.037827628958811976,vol_1y
1465,2026-03-11,CGNX,,filled,,CGNX,drawdown,0.2804575459454265,dd_calendar_1y
1466,2026-03-11,CME,,filled,,CME,volatility,0.012052969472002023,vol_1y
1466,2026-03-11,CME,,filled,,CME,drawdown,0.10130765429837496,dd_calendar_1y
1467,2026-03-11,CNC,,filled,,CNC,volatility,0.03901948249147303,vol_1y
1467,2026-03-11,CNC,,filled,,CNC,drawdown,0.6078706062300907,dd_calendar_1y
1468,2026-03-11,COIN,,filled,,COIN,volatility,0.047271945308407094,vol_1y
1468,2026-03-11,COIN,,filled,,COIN,drawdown,0.6638953815137105,dd_calendar_1y
1469,2026-03-11,CPB,,filled,,CPB,volatility,0.018113054696094682,vol_1y
1469,2026-03-11,CPB,,filled,,CPB,drawdown,0.400687652384608,dd_calendar_1y
1476,2026-03-11,CSTM,,filled,,CSTM,volatility,0.031134517597105473,vol_1y
1476,2026-03-11,CSTM,,filled,,CSTM,drawdown,0.37245317669136113,dd_calendar_1y
1477,2026-03-11,CVX,,filled,,CVX,volatility,0.015714186337678942,vol_1y
1477,2026-03-11,CVX,,filled,,CVX,drawdown,0.20639729916472582,dd_calendar_1y
1478,2026-03-11,DB1.DE,,filled,,DB1.DE,volatility,0.015329459068690283,vol_1y
1478,2026-03-11,DB1.DE,,filled,,DB1.DE,drawdown,0.2961453914619113,dd_calendar_1y
1479,2026-03-11,DSV.TO,,filled,,DSV.TO,volatility,0.04851353012881442,vol_1y
1479,2026-03-11,DSV.TO,,filled,,DSV.TO,drawdown,0.24299069661166095,dd_calendar_1y
1481,2026-03-11,DVLT,,filled,,DVLT,volatility,0.12924818937095053,vol_1y
1481,2026-03-11,DVLT,,filled,,DVLT,drawdown,0.8479532253431973,dd_calendar_1y
1482,2026-03-11,EDR.TO,,filled,,EDR.TO,volatility,0.04703433644268056,vol_1y
1482,2026-03-11,EDR.TO,,filled,,EDR.TO,drawdown,0.3673758982292906,dd_calendar_1y
1483,2026-03-11,ENR.DE,,filled,,ENR.DE,volatility,0.029761059314193726,vol_1y
1483,2026-03-11,ENR.DE,,filled,,ENR.DE,drawdown,0.2287166213666455,dd_calendar_1y
1484,2026-03-11,EQX.TO,,filled,,EQX.TO,volatility,0.03420375226783518,vol_1y
1484,2026-03-11,EQX.TO,,filled,,EQX.TO,drawdown,0.23198418130153087,dd_calendar_1y
1485,2026-03-11,ETN,,filled,,ETN,volatility,0.021657709174322887,vol_1y
1485,2026-03-11,ETN,,filled,,ETN,drawdown,0.1913274924389885,dd_calendar_1y
1486,2026-03-11,FANUY,,filled,,FANUY,volatility,0.025348580517040017,vol_1y
1486,2026-03-11,FANUY,,filled,,FANUY,drawdown,0.25524927223823557,dd_calendar_1y
1487,2026-03-11,FCX,,filled,,FCX,volatility,0.03138043358348147,vol_1y
1487,2026-03-11,FCX,,filled,,FCX,drawdown,0.3222506333786649,dd_calendar_1y
1488,2026-03-11,FIGR,,filled,,FIGR,volatility,0.07383740758245926,vol_1y
1488,2026-03-11,FIGR,,filled,,FIGR,drawdown,0.6579623943435748,dd_calendar_1y
1489,2026-03-11,FLNC,,filled,,FLNC,volatility,0.06921640329598355,vol_1y
1489,2026-03-11,FLNC,,filled,,FLNC,drawdown,0.5414210380734725,dd_calendar_1y
1490,2026-03-11,FME.DE,,filled,,FME.DE,volatility,0.0179338241026373,vol_1y
1490,2026-03-11,FME.DE,,filled,,FME.DE,drawdown,0.3144054786149312,dd_calendar_1y
1491,2026-03-11,FRES.L,,filled,,FRES.L,volatility,0.03264637525080549,vol_1y
1491,2026-03-11,FRES.L,,filled,,FRES.L,drawdown,0.21133091866164055,dd_calendar_1y
1492,2026-03-11,FSLR,,filled,,FSLR,volatility,0.040033687321213214,vol_1y
1492,2026-03-11,FSLR,,filled,,FSLR,drawdown,0.33514877842290636,dd_calendar_1y
1493,2026-03-11,GMED,,filled,,GMED,volatility,0.03377348274144368,vol_1y
1493,2026-03-11,GMED,,filled,,GMED,drawdown,0.32285004241816073,dd_calendar_1y
1494,2026-03-11,GOOGL,,filled,,GOOGL,volatility,0.019257000040509207,vol_1y
